"infile" "demog" "xtx.ep" "bf.ep" "rho.ep" "lfmm.ep" "Hcd.ep" "pcs.ep" "Md.default.ep" "Hd.default.ep" "Kd.default.ep" "Nd.default.ep" "Md.mcd.ep" "Hd.mcd.ep" "Kd.mcd.ep" "Nd.mcd.ep" "Md.mcd.subset.ep" "Hd.mcd.subset.ep" "Kd.mcd.subset.ep" "Nd.mcd.subset.ep"
"13" "data/KatieSims/1R_R90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "1R" 0.75 0.770833333333333 0.395833333333333 0.802083333333333 0.75 0.802083333333333 0.677083333333333 0.697916666666667 0.395833333333333 0.395833333333333 0.802083333333333 0.802083333333333 0.53125 0.447916666666667 0.802083333333333 0.802083333333333 0.802083333333333 0.802083333333333
"14" "data/KatieSims/1R_R90_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "1R" 0.634408602150538 0.806451612903226 0.032258064516129 0.67741935483871 0.462365591397849 0.817204301075269 0.688172043010753 0.698924731182796 0.0967741935483871 0.0860215053763441 0.817204301075269 0.817204301075269 0.10752688172043 0.397849462365591 0.817204301075269 0.817204301075269 0.817204301075269 0.817204301075269
"15" "data/KatieSims/1R_R90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "1R" 0.666666666666667 0.666666666666667 0.302083333333333 0.75 0.666666666666667 0.71875 0.645833333333333 0.666666666666667 0.458333333333333 0.458333333333333 0.729166666666667 0.729166666666667 0.458333333333333 0.25 0.729166666666667 0.729166666666667 0.708333333333333 0.71875
"16" "data/KatieSims/1R_R90_1351142970_988_5_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "1R" 0.553191489361702 0.574468085106383 0.0319148936170213 0.627659574468085 0.606382978723404 0.585106382978723 0.627659574468085 0.638297872340426 0.5 0.457446808510638 0.585106382978723 0.585106382978723 0.468085106382979 0.5 0.585106382978723 0.585106382978723 0.585106382978723 0.585106382978723
"17" "data/KatieSims/1R_R90_1351142986_950_9_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "1R" 0.639175257731959 0.618556701030928 0.608247422680412 0.701030927835051 0.670103092783505 0.65979381443299 0.639175257731959 0.639175257731959 0.412371134020619 0.422680412371134 0.65979381443299 0.65979381443299 0.412371134020619 0.45360824742268 0.65979381443299 0.65979381443299 0.65979381443299 0.65979381443299
"18" "data/KatieSims/1R_R90_1351142986_950_9_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "1R" 0.537634408602151 0.56989247311828 0.43010752688172 0.462365591397849 0.741935483870968 0.634408602150538 0.483870967741935 0.483870967741935 0.354838709677419 0.354838709677419 0.645161290322581 0.645161290322581 0.333333333333333 0.268817204301075 0.645161290322581 0.645161290322581 0.634408602150538 0.645161290322581
"19" "data/KatieSims/2R_R30_1351142954_453_2_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "2R" 0.474226804123711 0.948453608247423 0.43298969072165 0.649484536082474 0.948453608247423 0.948453608247423 0.608247422680412 0.608247422680412 0.515463917525773 0.515463917525773 0.948453608247423 0.948453608247423 0.628865979381443 0.443298969072165 0.948453608247423 0.948453608247423 0.948453608247423 0.948453608247423
"20" "data/KatieSims/2R_R30_1351142954_453_2_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "2R" 0.928571428571429 0.908163265306122 0.489795918367347 0.897959183673469 0.806122448979592 0.918367346938776 0.887755102040816 0.897959183673469 0.489795918367347 0.489795918367347 0.938775510204082 0.938775510204082 0.887755102040816 0.724489795918367 0.938775510204082 0.938775510204082 0.918367346938776 0.928571428571429
"21" "data/KatieSims/2R_R30_1351142970_988_6_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "2R" 0.424242424242424 0.535353535353535 0.464646464646465 0.151515151515152 0.606060606060606 0.585858585858586 0.414141414141414 0.414141414141414 0.0909090909090909 0.0909090909090909 0.626262626262626 0.626262626262626 0.0808080808080808 0.0606060606060606 0.626262626262626 0.616161616161616 0.585858585858586 0.616161616161616
"22" "data/KatieSims/2R_R30_1351142970_988_6_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "2R" 0.87 0.48 0.62 0.74 0.85 0.68 0.78 0.79 0.7 0.71 0.69 0.7 0.8 0.81 0.69 0.69 0.67 0.68
"23" "data/KatieSims/2R_R30_1351142986_950_10_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "2R" 0.275510204081633 0.846938775510204 0.683673469387755 0.642857142857143 0.5 0.846938775510204 0.479591836734694 0.571428571428571 0.26530612244898 0.26530612244898 0.846938775510204 0.857142857142857 0.26530612244898 0.285714285714286 0.846938775510204 0.846938775510204 0.846938775510204 0.857142857142857
"24" "data/KatieSims/2R_R30_1351142986_950_10_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "2R" 0.898989898989899 0.797979797979798 0.707070707070707 0.868686868686869 0.868686868686869 0.808080808080808 0.848484848484849 0.868686868686869 0.606060606060606 0.606060606060606 0.808080808080808 0.818181818181818 0.696969696969697 0.434343434343434 0.808080808080808 0.808080808080808 0.808080808080808 0.808080808080808
"25" "data/KatieSims/2R_R60_1351142954_453_2_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "2R" 0.938144329896907 0.649484536082474 0 0.88659793814433 0.742268041237113 0.907216494845361 0.742268041237113 0.783505154639175 0.11340206185567 0.11340206185567 0.927835051546392 0.927835051546392 0.11340206185567 0.247422680412371 0.927835051546392 0.927835051546392 0.907216494845361 0.917525773195876
"26" "data/KatieSims/2R_R60_1351142954_453_2_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "2R" 0.919191919191919 0.878787878787879 0 0.919191919191919 0.787878787878788 0.909090909090909 0.898989898989899 0.919191919191919 0.616161616161616 0.595959595959596 0.919191919191919 0.929292929292929 0.797979797979798 0.595959595959596 0.919191919191919 0.919191919191919 0.909090909090909 0.919191919191919
"27" "data/KatieSims/2R_R60_1351142970_988_6_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "2R" 0.89 0.62 0.8 0.65 0.83 0.86 0.66 0.67 0.42 0.41 0.86 0.86 0.58 0.38 0.86 0.86 0.85 0.86
"28" "data/KatieSims/2R_R60_1351142970_988_6_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "2R" 0.89 0.67 0.64 0.89 0.84 0.79 0.85 0.87 0.53 0.54 0.8 0.82 0.65 0.45 0.8 0.8 0.79 0.79
"29" "data/KatieSims/2R_R60_1351142986_950_10_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "2R" 0.898989898989899 0.888888888888889 0.898989898989899 0.888888888888889 0.898989898989899 0.898989898989899 0.868686868686869 0.878787878787879 0.414141414141414 0.424242424242424 0.898989898989899 0.898989898989899 0.767676767676768 0.191919191919192 0.898989898989899 0.898989898989899 0.898989898989899 0.898989898989899
"30" "data/KatieSims/2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "2R" 0.89 0.87 0.86 0.9 0.89 0.89 0.88 0.88 0.65 0.63 0.89 0.89 0.65 0.69 0.89 0.89 0.89 0.89
"31" "data/KatieSims/2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "2R" 0.948979591836735 0.928571428571429 0.479591836734694 0.857142857142857 0.887755102040816 0.928571428571429 0.836734693877551 0.846938775510204 0.214285714285714 0.224489795918367 0.928571428571429 0.928571428571429 0.244897959183673 0.397959183673469 0.928571428571429 0.928571428571429 0.928571428571429 0.928571428571429
"32" "data/KatieSims/2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "2R" 0.319587628865979 0.938144329896907 0.701030927835051 0.938144329896907 0.938144329896907 0.948453608247423 0.752577319587629 0.804123711340206 0.144329896907216 0.144329896907216 0.948453608247423 0.948453608247423 0.123711340206186 0.577319587628866 0.948453608247423 0.948453608247423 0.948453608247423 0.948453608247423
"33" "data/KatieSims/2R_R90_1351142970_988_6_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "2R" 0.88 0.82 0.12 0.34 0.84 0.81 0.64 0.66 0.12 0.12 0.81 0.81 0.12 0.41 0.81 0.81 0.81 0.81
"34" "data/KatieSims/2R_R90_1351142970_988_6_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "2R" 0.33 0.88 0.6 0.73 0.51 0.9 0.48 0.49 0.17 0.17 0.89 0.89 0.17 0.2 0.89 0.89 0.9 0.9
"35" "data/KatieSims/2R_R90_1351142986_950_10_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "2R" 0.89 0.86 0.83 0.81 0.89 0.87 0.79 0.8 0.75 0.65 0.87 0.87 0.83 0.68 0.87 0.87 0.87 0.88
"36" "data/KatieSims/2R_R90_1351142986_950_10_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "2R" 0.13265306122449 0.908163265306122 0.816326530612245 0.857142857142857 0 0.918367346938776 0.602040816326531 0.63265306122449 0.244897959183673 0.244897959183673 0.918367346938776 0.918367346938776 0.591836734693878 0.408163265306122 0.918367346938776 0.918367346938776 0.918367346938776 0.918367346938776
"37" "data/KatieSims/IBD_R30_1351142954_453_3_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 1 0.87 0.11 0.32 1 0.98 0.83 0.84 0.34 0.34 0.98 0.98 0.3 0.45 0.98 0.98 0.98 0.98
"38" "data/KatieSims/IBD_R30_1351142954_453_3_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "IBD" 0.97 0.46 0.01 0.99 0.93 0.61 0.64 0.66 0.01 0.01 0.65 0.65 0.01 0.01 0.65 0.65 0.58 0.65
"39" "data/KatieSims/IBD_R30_1351142970_988_7_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 1 0.34 0.07 0.06 1 0.91 0.64 0.64 0.01 0.01 0.91 0.92 0.01 0.02 0.91 0.91 0.91 0.92
"40" "data/KatieSims/IBD_R30_1351142970_988_7_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "IBD" 1 0.1 0.09 0.98 0.97 0.32 0.85 0.87 0.11 0.11 0.6 0.64 0.11 0.22 0.6 0.59 0.25 0.59
"41" "data/KatieSims/IBD_R30_1351142986_950_11_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 0.99 0.27 0.06 0.25 0.99 0.91 0.59 0.59 0.02 0.02 0.91 0.91 0.02 0.02 0.91 0.91 0.9 0.91
"42" "data/KatieSims/IBD_R30_1351142986_950_11_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "IBD" 0.97 0.2 0.02 0.98 0.89 0.45 0.95 0.95 0.12 0.12 0.66 0.75 0.14 0.08 0.66 0.65 0.43 0.65
"43" "data/KatieSims/IBD_R60_1351142954_453_3_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 0.99 0.68 0 0.08 0.99 0.88 0.69 0.76 0.04 0.04 0.9 0.92 0.04 0.15 0.9 0.9 0.88 0.9
"44" "data/KatieSims/IBD_R60_1351142954_453_3_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "IBD" 0.99 0.39 0 0.96 0.99 0.64 0.81 0.82 0.42 0.43 0.76 0.77 0.43 0.39 0.76 0.76 0.64 0.66
"45" "data/KatieSims/IBD_R60_1351142970_988_7_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 1 0.23 0.07 0.08 1 0.64 0.9 0.92 0.23 0.23 0.78 0.81 0.23 0.34 0.78 0.78 0.62 0.7
"46" "data/KatieSims/IBD_R60_1351142970_988_7_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "IBD" 1 0.08 0.07 0.75 1 0.39 0.81 0.81 0.1 0.1 0.6 0.6 0.1 0.12 0.6 0.59 0.22 0.57
"47" "data/KatieSims/IBD_R60_1351142986_950_11_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 0.99 0.41 0.56 0.68 0.99 0.78 0.83 0.83 0.24 0.22 0.88 0.91 0.25 0.15 0.88 0.88 0.77 0.87
"48" "data/KatieSims/IBD_R60_1351142986_950_11_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "IBD" 0.99 0.27 0.28 0.88 0.99 0.48 0.95 0.96 0.12 0.12 0.6 0.8 0.12 0.25 0.6 0.6 0.49 0.59
"49" "data/KatieSims/IBD_R90_1351142954_453_3_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 0.98 0.7 0 0.95 0.98 0.8 0.86 0.88 0.25 0.24 0.83 0.85 0.39 0.2 0.83 0.82 0.77 0.81
"50" "data/KatieSims/IBD_R90_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "IBD" 1 0.97 0 1 0.98 0.99 0.81 0.81 0.01 0.01 0.99 0.99 0.01 0.03 0.99 0.99 0.99 0.99
"51" "data/KatieSims/IBD_R90_1351142970_988_7_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 1 0.09 0.07 0.95 1 0.24 0.89 0.89 0.28 0.28 0.59 0.61 0.31 0.3 0.59 0.59 0.21 0.59
"52" "data/KatieSims/IBD_R90_1351142970_988_7_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "IBD" 1 0.07 0.07 0.09 1 0.98 0.79 0.79 0.01 0.01 0.98 1 0.01 0.01 0.98 0.98 0.97 0.98
"53" "data/KatieSims/IBD_R90_1351142986_950_11_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 0.99 0.44 0.12 0.09 0.98 0.62 0.84 0.86 0.2 0.2 0.7 0.77 0.24 0.03 0.7 0.7 0.59 0.67
"54" "data/KatieSims/IBD_R90_1351142986_950_11_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "IBD" 0.99 0.73 0.56 0.13 0.99 0.98 0.89 0.9 0.14 0.14 0.98 0.98 0.18 0.42 0.98 0.98 0.97 0.98
"55" "data/KatieSims/IM_R30_1351142954_453_4_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "IM" 0.11 0.14 0.11 0.33 0.11 0.14 0.19 0.19 0.02 0.02 0.14 0.14 0.02 0.14 0.14 0.14 0.14 0.14
"56" "data/KatieSims/IM_R30_1351142954_453_4_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "IM" 0.12 0.45 0.18 0.45 0.13 0.44 0.36 0.38 0.1 0.1 0.4 0.39 0.11 0.13 0.4 0.4 0.44 0.4
"57" "data/KatieSims/IM_R30_1351142970_988_8_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "IM" 0.1 0.13 0.11 0.22 0.11 0.11 0.2 0.2 0.06 0.06 0.11 0.11 0.07 0.09 0.11 0.11 0.11 0.11
"58" "data/KatieSims/IM_R30_1351142970_988_8_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "IM" 0.11 0.39 0.24 0.32 0.11 0.39 0.14 0.2 0.16 0.16 0.39 0.39 0.15 0.1 0.39 0.39 0.39 0.39
"59" "data/KatieSims/IM_R30_1351142986_950_12_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "IM" 0.06 0.11 0.12 0.2 0.11 0.11 0.13 0.13 0.07 0.07 0.11 0.11 0.13 0.05 0.11 0.11 0.11 0.11
"60" "data/KatieSims/IM_R30_1351142986_950_12_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "IM" 0.11 0.22 0.33 0.26 0.16 0.22 0.16 0.19 0.1 0.1 0.22 0.22 0.1 0.13 0.22 0.22 0.22 0.22
"61" "data/KatieSims/IM_R60_1351142954_453_4_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "IM" 0.11 0.36 0.11 0.57 0.11 0.35 0.33 0.35 0.07 0.07 0.32 0.31 0.07 0.06 0.32 0.32 0.35 0.34
"62" "data/KatieSims/IM_R60_1351142954_453_4_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "IM" 0.11 0.61 0.13 0.63 0.11 0.61 0.47 0.47 0.03 0.03 0.42 0.4 0.04 0.03 0.42 0.42 0.61 0.44
"63" "data/KatieSims/IM_R60_1351142970_988_8_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "IM" 0.11 0.47 0.14 0.45 0.11 0.44 0.36 0.37 0.07 0.07 0.42 0.39 0.12 0.11 0.42 0.42 0.44 0.44
"64" "data/KatieSims/IM_R60_1351142970_988_8_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "IM" 0.13 0.48 0.37 0.63 0.11 0.48 0.4 0.41 0.12 0.12 0.48 0.47 0.12 0.05 0.48 0.48 0.49 0.48
"65" "data/KatieSims/IM_R60_1351142986_950_12_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "IM" 0.11 0.42 0.42 0.59 0.11 0.44 0.38 0.38 0.04 0.04 0.44 0.43 0.05 0.09 0.44 0.44 0.43 0.44
"66" "data/KatieSims/IM_R60_1351142986_950_12_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "IM" 0.11 0.66 0.57 0.61 0.51 0.66 0.52 0.54 0.06 0.06 0.66 0.66 0.06 0.07 0.66 0.66 0.66 0.66
"67" "data/KatieSims/IM_R90_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "IM" 0.11 0.54 0.14 0.63 0.11 0.48 0.61 0.62 0.08 0.08 0.46 0.46 0.11 0.1 0.46 0.46 0.48 0.46
"68" "data/KatieSims/IM_R90_1351142954_453_4_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "IM" 0.11 0.19 0.11 0.43 0.11 0.19 0.29 0.28 0.04 0.04 0.19 0.19 0.21 0.15 0.19 0.19 0.19 0.19
"69" "data/KatieSims/IM_R90_1351142970_988_8_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "IM" 0.11 0.31 0.55 0.67 0.43 0.32 0.6 0.6 0.04 0.04 0.4 0.4 0.04 0.14 0.4 0.39 0.32 0.33
"70" "data/KatieSims/IM_R90_1351142970_988_8_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "IM" 0.1 0.35 0.11 0.47 0.11 0.34 0.41 0.41 0.08 0.08 0.34 0.34 0.13 0.09 0.34 0.34 0.34 0.34
"71" "data/KatieSims/IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "IM" 0.11 0.55 0.4 0.6 0.54 0.53 0.59 0.59 0.12 0.12 0.51 0.51 0.12 0.1 0.51 0.51 0.54 0.51
"72" "data/KatieSims/IM_R90_1351142986_950_12_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "IM" 0.05 0.19 0.11 0.26 0.11 0.2 0.23 0.23 0.03 0.03 0.19 0.19 0.07 0.05 0.19 0.19 0.2 0.2
