"cutoff.CI.95" "cutoff.CI.90" "cutoff.robust75" "power.CI.95" "power.CI.90" "power.robust75" "stat" "upper" "nsnps" "breed"
1.6109 1.25681 1.54744 0.333333333333333 0.333333333333333 0.333333333333333 "unstd_iHS" TRUE 4 "border_collie"
0.496 0.4296 0.5672 0.333333333333333 0.333333333333333 0.333333333333333 "win51_H12" TRUE 4 "border_collie"
3.26226067190946 2.82397357255908 3.71767570019378 0.666666666666667 0.666666666666667 0.666666666666667 "Md.default.raw" TRUE 4 "border_collie"
3.41911650477898 3.01801721263594 3.77071080115157 0.666666666666667 0.666666666666667 0.666666666666667 "Hd.default.raw" TRUE 4 "border_collie"
0.296771409858383 0.247174542019896 0.805006628627899 0.666666666666667 0.666666666666667 0 "Nd.default.raw" TRUE 4 "border_collie"
3.79946160381682 3.1625660558943 3.41417073863495 0.666666666666667 0.666666666666667 0.666666666666667 "Md.mcd75.raw" TRUE 4 "border_collie"
NA NA NA NA NA NA "Hd.mcd75.raw" TRUE 4 "border_collie"
5.16289353698757 4.3538891288682 5.89602099442761 0.666666666666667 0.666666666666667 0.333333333333333 "Nd.mcd75.raw" TRUE 4 "border_collie"
4.48668625391818 3.35787080522714 7.10948753497854 0.666666666666667 0.666666666666667 0.333333333333333 "DCMS.default" TRUE 4 "border_collie"
4.56388281207229 3.41726010999489 7.28225216890658 0.666666666666667 0.666666666666667 0.333333333333333 "DCMS.mcd75" TRUE 4 "border_collie"
1.27212059467847 0.973204202773105 2.99400200396054 0 0 0 "CSS" TRUE 4 "border_collie"
6.49814943595271 5.40931473360657 11.6254440851098 0.333333333333333 0.666666666666667 0.333333333333333 "Md.rankp.mcd75" TRUE 4 "border_collie"
1.1e-05 1.3e-05 5e-06 0.333333333333333 0.666666666666667 0 "win51_pi" FALSE 4 "border_collie"
0.290655 0.614333 -0.513647 0.666666666666667 0.666666666666667 0.333333333333333 "win51_TajD" FALSE 4 "border_collie"
1.6109 1.25681 1.54744 0.333333333333333 0.333333333333333 0.333333333333333 "unstd_iHS" TRUE 5 "border_collie"
0.496 0.4296 0.5672 0.333333333333333 0.333333333333333 0.333333333333333 "win51_H12" TRUE 5 "border_collie"
3.26226067190946 2.82397357255908 3.71767570019378 0.666666666666667 0.666666666666667 0.666666666666667 "Md.default.raw" TRUE 5 "border_collie"
3.41911650477898 3.01801721263594 3.77071080115157 0.666666666666667 0.666666666666667 0.666666666666667 "Hd.default.raw" TRUE 5 "border_collie"
0.296771409858383 0.247174542019896 0.805006628627899 0.666666666666667 0.666666666666667 0 "Nd.default.raw" TRUE 5 "border_collie"
3.79946160381682 3.1625660558943 3.41417073863495 0.666666666666667 0.666666666666667 0.666666666666667 "Md.mcd75.raw" TRUE 5 "border_collie"
NA NA NA NA NA NA "Hd.mcd75.raw" TRUE 5 "border_collie"
5.16289353698757 4.3538891288682 5.89602099442761 0.666666666666667 0.666666666666667 0.333333333333333 "Nd.mcd75.raw" TRUE 5 "border_collie"
4.48668625391818 3.35787080522714 7.10948753497854 0.666666666666667 0.666666666666667 0.333333333333333 "DCMS.default" TRUE 5 "border_collie"
4.56388281207229 3.41726010999489 7.28225216890658 0.666666666666667 0.666666666666667 0.333333333333333 "DCMS.mcd75" TRUE 5 "border_collie"
1.27212059467847 0.973204202773105 2.99400200396054 0 0 0 "CSS" TRUE 5 "border_collie"
6.49814943595271 5.40931473360657 11.6254440851098 0.333333333333333 0.666666666666667 0.333333333333333 "Md.rankp.mcd75" TRUE 5 "border_collie"
1.1e-05 1.3e-05 5e-06 0.333333333333333 0.666666666666667 0 "win51_pi" FALSE 5 "border_collie"
0.290655 0.614333 -0.513647 0.666666666666667 0.666666666666667 0.333333333333333 "win51_TajD" FALSE 5 "border_collie"
2.32812 1.93627 2.7028 0 1 0 "unstd_iHS" TRUE 1 "boxer"
0.8848 0.8128 1 0.5 0.5 0 "win51_H12" TRUE 1 "boxer"
3.07974352768207 2.73778232738931 3.55146363861677 0.5 0.5 0 "Md.default.raw" TRUE 1 "boxer"
3.21233363122037 2.88953777224937 3.61281737087088 0.5 1 0 "Hd.default.raw" TRUE 1 "boxer"
0.252938223956683 0.216741118337043 0.732673869323171 1 1 0 "Nd.default.raw" TRUE 1 "boxer"
3.32659111153901 2.84745820262415 3.4410423703288 0.5 0.5 0 "Md.mcd75.raw" TRUE 1 "boxer"
5.1757362653159 4.55892153444437 133.116084504393 0 0.5 0 "Hd.mcd75.raw" TRUE 1 "boxer"
5.08896814445203 4.4624279574363 7.50651046489197 0 0.5 0 "Nd.mcd75.raw" TRUE 1 "boxer"
3.95557050885183 2.92578314869027 8.50010708829003 0.5 0.5 0 "DCMS.default" TRUE 1 "boxer"
3.91752197435159 2.89876684536625 8.36218997744011 0.5 0.5 0 "DCMS.mcd75" TRUE 1 "boxer"
1.30856837217069 0.973552118854119 3.04777772614674 0 0.5 0 "CSS" TRUE 1 "boxer"
6.55655379861868 5.46200893449217 17.2561205717375 0.5 0.5 0 "Md.rankp.mcd75" TRUE 1 "boxer"
8e-06 1e-05 1e-06 0.5 0.5 0 "win51_pi" FALSE 1 "boxer"
-0.825078 -0.25243 -2.481171 0 0.5 0 "win51_TajD" FALSE 1 "boxer"
2.32812 1.93627 2.7028 0 0.5 0 "unstd_iHS" TRUE 2 "boxer"
0.8848 0.8128 1 0.5 0.5 0 "win51_H12" TRUE 2 "boxer"
3.07974352768207 2.73778232738931 3.55146363861677 0.5 0.5 0 "Md.default.raw" TRUE 2 "boxer"
3.21233363122037 2.88953777224937 3.61281737087088 0.5 0.5 0 "Hd.default.raw" TRUE 2 "boxer"
0.252938223956683 0.216741118337043 0.732673869323171 0.5 1 0 "Nd.default.raw" TRUE 2 "boxer"
3.32659111153901 2.84745820262415 3.4410423703288 0.5 0.5 0 "Md.mcd75.raw" TRUE 2 "boxer"
5.1757362653159 4.55892153444437 133.116084504393 0 0 0 "Hd.mcd75.raw" TRUE 2 "boxer"
5.08896814445203 4.4624279574363 7.50651046489197 0 0 0 "Nd.mcd75.raw" TRUE 2 "boxer"
3.95557050885183 2.92578314869027 8.50010708829003 0.5 0.5 0 "DCMS.default" TRUE 2 "boxer"
3.91752197435159 2.89876684536625 8.36218997744011 0.5 0.5 0 "DCMS.mcd75" TRUE 2 "boxer"
1.30856837217069 0.973552118854119 3.04777772614674 0 0 0 "CSS" TRUE 2 "boxer"
6.55655379861868 5.46200893449217 17.2561205717375 0.5 0.5 0 "Md.rankp.mcd75" TRUE 2 "boxer"
8e-06 1e-05 1e-06 0.5 0.5 0 "win51_pi" FALSE 2 "boxer"
-0.825078 -0.25243 -2.481171 0 0.5 0 "win51_TajD" FALSE 2 "boxer"
2.32812 1.93627 2.7028 0 0 0 "unstd_iHS" TRUE 3 "boxer"
0.8848 0.8128 1 0.5 0.5 0 "win51_H12" TRUE 3 "boxer"
3.07974352768207 2.73778232738931 3.55146363861677 0.5 0.5 0 "Md.default.raw" TRUE 3 "boxer"
3.21233363122037 2.88953777224937 3.61281737087088 0.5 0.5 0 "Hd.default.raw" TRUE 3 "boxer"
0.252938223956683 0.216741118337043 0.732673869323171 0 1 0 "Nd.default.raw" TRUE 3 "boxer"
3.32659111153901 2.84745820262415 3.4410423703288 0 0.5 0 "Md.mcd75.raw" TRUE 3 "boxer"
5.1757362653159 4.55892153444437 133.116084504393 0 0 0 "Hd.mcd75.raw" TRUE 3 "boxer"
5.08896814445203 4.4624279574363 7.50651046489197 0 0 0 "Nd.mcd75.raw" TRUE 3 "boxer"
3.95557050885183 2.92578314869027 8.50010708829003 0.5 0.5 0 "DCMS.default" TRUE 3 "boxer"
3.91752197435159 2.89876684536625 8.36218997744011 0.5 0.5 0 "DCMS.mcd75" TRUE 3 "boxer"
1.30856837217069 0.973552118854119 3.04777772614674 0 0 0 "CSS" TRUE 3 "boxer"
6.55655379861868 5.46200893449217 17.2561205717375 0.5 0.5 0 "Md.rankp.mcd75" TRUE 3 "boxer"
8e-06 1e-05 1e-06 0.5 0.5 0 "win51_pi" FALSE 3 "boxer"
-0.825078 -0.25243 -2.481171 0 0.5 0 "win51_TajD" FALSE 3 "boxer"
2.32812 1.93627 2.7028 0 0 0 "unstd_iHS" TRUE 4 "boxer"
0.8848 0.8128 1 0.5 0.5 0 "win51_H12" TRUE 4 "boxer"
3.07974352768207 2.73778232738931 3.55146363861677 0.5 0.5 0 "Md.default.raw" TRUE 4 "boxer"
3.21233363122037 2.88953777224937 3.61281737087088 0.5 0.5 0 "Hd.default.raw" TRUE 4 "boxer"
0.252938223956683 0.216741118337043 0.732673869323171 0 1 0 "Nd.default.raw" TRUE 4 "boxer"
3.32659111153901 2.84745820262415 3.4410423703288 0 0.5 0 "Md.mcd75.raw" TRUE 4 "boxer"
5.1757362653159 4.55892153444437 133.116084504393 0 0 0 "Hd.mcd75.raw" TRUE 4 "boxer"
5.08896814445203 4.4624279574363 7.50651046489197 0 0 0 "Nd.mcd75.raw" TRUE 4 "boxer"
3.95557050885183 2.92578314869027 8.50010708829003 0.5 0.5 0 "DCMS.default" TRUE 4 "boxer"
3.91752197435159 2.89876684536625 8.36218997744011 0.5 0.5 0 "DCMS.mcd75" TRUE 4 "boxer"
1.30856837217069 0.973552118854119 3.04777772614674 0 0 0 "CSS" TRUE 4 "boxer"
6.55655379861868 5.46200893449217 17.2561205717375 0.5 0.5 0 "Md.rankp.mcd75" TRUE 4 "boxer"
8e-06 1e-05 1e-06 0.5 0.5 0 "win51_pi" FALSE 4 "boxer"
-0.825078 -0.25243 -2.481171 0 0.5 0 "win51_TajD" FALSE 4 "boxer"
2.32812 1.93627 2.7028 0 0 0 "unstd_iHS" TRUE 5 "boxer"
0.8848 0.8128 1 0.5 0.5 0 "win51_H12" TRUE 5 "boxer"
3.07974352768207 2.73778232738931 3.55146363861677 0.5 0.5 0 "Md.default.raw" TRUE 5 "boxer"
3.21233363122037 2.88953777224937 3.61281737087088 0.5 0.5 0 "Hd.default.raw" TRUE 5 "boxer"
0.252938223956683 0.216741118337043 0.732673869323171 0 1 0 "Nd.default.raw" TRUE 5 "boxer"
3.32659111153901 2.84745820262415 3.4410423703288 0 0.5 0 "Md.mcd75.raw" TRUE 5 "boxer"
5.1757362653159 4.55892153444437 133.116084504393 0 0 0 "Hd.mcd75.raw" TRUE 5 "boxer"
5.08896814445203 4.4624279574363 7.50651046489197 0 0 0 "Nd.mcd75.raw" TRUE 5 "boxer"
3.95557050885183 2.92578314869027 8.50010708829003 0.5 0.5 0 "DCMS.default" TRUE 5 "boxer"
3.91752197435159 2.89876684536625 8.36218997744011 0.5 0.5 0 "DCMS.mcd75" TRUE 5 "boxer"
1.30856837217069 0.973552118854119 3.04777772614674 0 0 0 "CSS" TRUE 5 "boxer"
6.55655379861868 5.46200893449217 17.2561205717375 0.5 0.5 0 "Md.rankp.mcd75" TRUE 5 "boxer"
8e-06 1e-05 1e-06 0.5 0.5 0 "win51_pi" FALSE 5 "boxer"
-0.825078 -0.25243 -2.481171 0 0.5 0 "win51_TajD" FALSE 5 "boxer"
1.7722 1.41801 1.86372 0.2 0.4 0.2 "unstd_iHS" TRUE 1 "bulldog_french"
0.5872 0.4832 0.5664 1 1 1 "win51_H12" TRUE 1 "bulldog_french"
3.42343538538032 2.88792645188427 3.82443404966002 0.8 0.8 0.6 "Md.default.raw" TRUE 1 "bulldog_french"
3.57411472019546 3.07781848859083 3.87555028244925 0.8 0.8 0.6 "Hd.default.raw" TRUE 1 "bulldog_french"
0.279595548108289 0.233878657542377 0.57984284580556 1 1 0.4 "Nd.default.raw" TRUE 1 "bulldog_french"
4.33129415918686 3.47303983628573 3.45705197717406 0.8 0.8 0.8 "Md.mcd75.raw" TRUE 1 "bulldog_french"
5.28726809445828 4.51139319438484 48.2235149205358 0.6 0.8 0 "Hd.mcd75.raw" TRUE 1 "bulldog_french"
5.08253458722192 4.30439730153712 6.56095989863458 0.6 0.8 0.4 "Nd.mcd75.raw" TRUE 1 "bulldog_french"
4.46967147311755 3.325273172307 6.23338436453254 0.8 0.8 0.8 "DCMS.default" TRUE 1 "bulldog_french"
4.7377689893803 3.49960892223773 6.59728786231913 0.8 0.8 0.8 "DCMS.mcd75" TRUE 1 "bulldog_french"
1.36106789613854 1.0118332107703 2.97201148772778 0 0 0 "CSS" TRUE 1 "bulldog_french"
6.17988294239114 5.16161082143307 9.15424012225941 0.8 0.8 0.6 "Md.rankp.mcd75" TRUE 1 "bulldog_french"
1.1e-05 1.3e-05 5e-06 0.8 1 0.4 "win51_pi" FALSE 1 "bulldog_french"
0.175463 0.602544 -0.485245 0.8 0.8 0.8 "win51_TajD" FALSE 1 "bulldog_french"
1.7722 1.41801 1.86372 0.2 0.2 0.2 "unstd_iHS" TRUE 2 "bulldog_french"
0.5872 0.4832 0.5664 0.8 0.8 0.8 "win51_H12" TRUE 2 "bulldog_french"
3.42343538538032 2.88792645188427 3.82443404966002 0.8 0.8 0.6 "Md.default.raw" TRUE 2 "bulldog_french"
3.57411472019546 3.07781848859083 3.87555028244925 0.8 0.8 0.6 "Hd.default.raw" TRUE 2 "bulldog_french"
0.279595548108289 0.233878657542377 0.57984284580556 0.8 0.8 0.2 "Nd.default.raw" TRUE 2 "bulldog_french"
4.33129415918686 3.47303983628573 3.45705197717406 0.8 0.8 0.8 "Md.mcd75.raw" TRUE 2 "bulldog_french"
5.28726809445828 4.51139319438484 48.2235149205358 0.6 0.8 0 "Hd.mcd75.raw" TRUE 2 "bulldog_french"
5.08253458722192 4.30439730153712 6.56095989863458 0.4 0.8 0.4 "Nd.mcd75.raw" TRUE 2 "bulldog_french"
4.46967147311755 3.325273172307 6.23338436453254 0.8 0.8 0.8 "DCMS.default" TRUE 2 "bulldog_french"
4.7377689893803 3.49960892223773 6.59728786231913 0.8 0.8 0.8 "DCMS.mcd75" TRUE 2 "bulldog_french"
1.36106789613854 1.0118332107703 2.97201148772778 0 0 0 "CSS" TRUE 2 "bulldog_french"
6.17988294239114 5.16161082143307 9.15424012225941 0.8 0.8 0.6 "Md.rankp.mcd75" TRUE 2 "bulldog_french"
1.1e-05 1.3e-05 5e-06 0.6 1 0.4 "win51_pi" FALSE 2 "bulldog_french"
0.175463 0.602544 -0.485245 0.8 0.8 0.8 "win51_TajD" FALSE 2 "bulldog_french"
1.7722 1.41801 1.86372 0.2 0.2 0.2 "unstd_iHS" TRUE 3 "bulldog_french"
0.5872 0.4832 0.5664 0.8 0.8 0.8 "win51_H12" TRUE 3 "bulldog_french"
3.42343538538032 2.88792645188427 3.82443404966002 0.8 0.8 0.6 "Md.default.raw" TRUE 3 "bulldog_french"
3.57411472019546 3.07781848859083 3.87555028244925 0.8 0.8 0.6 "Hd.default.raw" TRUE 3 "bulldog_french"
0.279595548108289 0.233878657542377 0.57984284580556 0.8 0.8 0 "Nd.default.raw" TRUE 3 "bulldog_french"
4.33129415918686 3.47303983628573 3.45705197717406 0.8 0.8 0.8 "Md.mcd75.raw" TRUE 3 "bulldog_french"
5.28726809445828 4.51139319438484 48.2235149205358 0.6 0.8 0 "Hd.mcd75.raw" TRUE 3 "bulldog_french"
5.08253458722192 4.30439730153712 6.56095989863458 0.4 0.8 0.4 "Nd.mcd75.raw" TRUE 3 "bulldog_french"
4.46967147311755 3.325273172307 6.23338436453254 0.8 0.8 0.8 "DCMS.default" TRUE 3 "bulldog_french"
4.7377689893803 3.49960892223773 6.59728786231913 0.8 0.8 0.8 "DCMS.mcd75" TRUE 3 "bulldog_french"
1.36106789613854 1.0118332107703 2.97201148772778 0 0 0 "CSS" TRUE 3 "bulldog_french"
6.17988294239114 5.16161082143307 9.15424012225941 0.8 0.8 0.4 "Md.rankp.mcd75" TRUE 3 "bulldog_french"
1.1e-05 1.3e-05 5e-06 0.6 1 0.4 "win51_pi" FALSE 3 "bulldog_french"
0.175463 0.602544 -0.485245 0.8 0.8 0.8 "win51_TajD" FALSE 3 "bulldog_french"
1.7722 1.41801 1.86372 0.2 0.2 0.2 "unstd_iHS" TRUE 4 "bulldog_french"
0.5872 0.4832 0.5664 0.8 0.8 0.8 "win51_H12" TRUE 4 "bulldog_french"
3.42343538538032 2.88792645188427 3.82443404966002 0.8 0.8 0.6 "Md.default.raw" TRUE 4 "bulldog_french"
3.57411472019546 3.07781848859083 3.87555028244925 0.8 0.8 0.6 "Hd.default.raw" TRUE 4 "bulldog_french"
0.279595548108289 0.233878657542377 0.57984284580556 0.6 0.8 0 "Nd.default.raw" TRUE 4 "bulldog_french"
4.33129415918686 3.47303983628573 3.45705197717406 0.8 0.8 0.8 "Md.mcd75.raw" TRUE 4 "bulldog_french"
5.28726809445828 4.51139319438484 48.2235149205358 0.6 0.8 0 "Hd.mcd75.raw" TRUE 4 "bulldog_french"
5.08253458722192 4.30439730153712 6.56095989863458 0.4 0.8 0.4 "Nd.mcd75.raw" TRUE 4 "bulldog_french"
4.46967147311755 3.325273172307 6.23338436453254 0.8 0.8 0.8 "DCMS.default" TRUE 4 "bulldog_french"
4.7377689893803 3.49960892223773 6.59728786231913 0.8 0.8 0.8 "DCMS.mcd75" TRUE 4 "bulldog_french"
1.36106789613854 1.0118332107703 2.97201148772778 0 0 0 "CSS" TRUE 4 "bulldog_french"
6.17988294239114 5.16161082143307 9.15424012225941 0.8 0.8 0.4 "Md.rankp.mcd75" TRUE 4 "bulldog_french"
1.1e-05 1.3e-05 5e-06 0.6 1 0.4 "win51_pi" FALSE 4 "bulldog_french"
0.175463 0.602544 -0.485245 0.8 0.8 0.8 "win51_TajD" FALSE 4 "bulldog_french"
1.7722 1.41801 1.86372 0.2 0.2 0.2 "unstd_iHS" TRUE 5 "bulldog_french"
0.5872 0.4832 0.5664 0.8 0.8 0.8 "win51_H12" TRUE 5 "bulldog_french"
3.42343538538032 2.88792645188427 3.82443404966002 0.8 0.8 0.6 "Md.default.raw" TRUE 5 "bulldog_french"
3.57411472019546 3.07781848859083 3.87555028244925 0.8 0.8 0.6 "Hd.default.raw" TRUE 5 "bulldog_french"
0.279595548108289 0.233878657542377 0.57984284580556 0.6 0.8 0 "Nd.default.raw" TRUE 5 "bulldog_french"
4.33129415918686 3.47303983628573 3.45705197717406 0.6 0.8 0.8 "Md.mcd75.raw" TRUE 5 "bulldog_french"
5.28726809445828 4.51139319438484 48.2235149205358 0.4 0.8 0 "Hd.mcd75.raw" TRUE 5 "bulldog_french"
5.08253458722192 4.30439730153712 6.56095989863458 0.4 0.8 0.4 "Nd.mcd75.raw" TRUE 5 "bulldog_french"
4.46967147311755 3.325273172307 6.23338436453254 0.8 0.8 0.8 "DCMS.default" TRUE 5 "bulldog_french"
4.7377689893803 3.49960892223773 6.59728786231913 0.8 0.8 0.8 "DCMS.mcd75" TRUE 5 "bulldog_french"
1.36106789613854 1.0118332107703 2.97201148772778 0 0 0 "CSS" TRUE 5 "bulldog_french"
6.17988294239114 5.16161082143307 9.15424012225941 0.8 0.8 0.4 "Md.rankp.mcd75" TRUE 5 "bulldog_french"
1.1e-05 1.3e-05 5e-06 0.6 1 0.4 "win51_pi" FALSE 5 "bulldog_french"
0.175463 0.602544 -0.485245 0.8 0.8 0.8 "win51_TajD" FALSE 5 "bulldog_french"
2.34811 1.97362 2.72346 0 0.142857142857143 0 "unstd_iHS" TRUE 1 "cavalier_king_charles_spaniel"
0.8504 0.812 1 0.142857142857143 0.142857142857143 0 "win51_H12" TRUE 1 "cavalier_king_charles_spaniel"
3.26716059171033 2.80072868188475 3.57956598099878 0.142857142857143 0.285714285714286 0 "Md.default.raw" TRUE 1 "cavalier_king_charles_spaniel"
3.35238499775563 2.96770805450011 3.60007927106555 0.142857142857143 0.428571428571429 0.142857142857143 "Hd.default.raw" TRUE 1 "cavalier_king_charles_spaniel"
0.272572185939772 0.233318879540868 0.632914068373014 0.285714285714286 0.714285714285714 0.142857142857143 "Nd.default.raw" TRUE 1 "cavalier_king_charles_spaniel"
3.53929769996447 2.99895341567637 3.43672815680678 0.142857142857143 0.285714285714286 0.142857142857143 "Md.mcd75.raw" TRUE 1 "cavalier_king_charles_spaniel"
4.87378092138228 4.29328917984058 76.8090459652425 0.142857142857143 0.142857142857143 0 "Hd.mcd75.raw" TRUE 1 "cavalier_king_charles_spaniel"
4.77491516569281 4.17304229998343 6.1783951365754 0 0 0 "Nd.mcd75.raw" TRUE 1 "cavalier_king_charles_spaniel"
4.43295876802085 3.39950461108885 7.97864514557193 0.142857142857143 0.142857142857143 0 "DCMS.default" TRUE 1 "cavalier_king_charles_spaniel"
4.16505720472456 3.18375260850185 7.5704970402739 0.142857142857143 0.142857142857143 0 "DCMS.mcd75" TRUE 1 "cavalier_king_charles_spaniel"
1.31867423812644 0.963849648955574 2.76719840493829 0 0.142857142857143 0 "CSS" TRUE 1 "cavalier_king_charles_spaniel"
6.22640901540885 5.17098846300667 11.3611054149661 0.142857142857143 0.428571428571429 0 "Md.rankp.mcd75" TRUE 1 "cavalier_king_charles_spaniel"
8e-06 9e-06 2e-06 0.285714285714286 0.428571428571429 0 "win51_pi" FALSE 1 "cavalier_king_charles_spaniel"
-0.325904 0.225863 -1.466542 0.142857142857143 0.285714285714286 0 "win51_TajD" FALSE 1 "cavalier_king_charles_spaniel"
2.34811 1.97362 2.72346 0 0 0 "unstd_iHS" TRUE 2 "cavalier_king_charles_spaniel"
0.8504 0.812 1 0.142857142857143 0.142857142857143 0 "win51_H12" TRUE 2 "cavalier_king_charles_spaniel"
3.26716059171033 2.80072868188475 3.57956598099878 0.142857142857143 0.285714285714286 0 "Md.default.raw" TRUE 2 "cavalier_king_charles_spaniel"
3.35238499775563 2.96770805450011 3.60007927106555 0.142857142857143 0.285714285714286 0.142857142857143 "Hd.default.raw" TRUE 2 "cavalier_king_charles_spaniel"
0.272572185939772 0.233318879540868 0.632914068373014 0.285714285714286 0.571428571428571 0 "Nd.default.raw" TRUE 2 "cavalier_king_charles_spaniel"
3.53929769996447 2.99895341567637 3.43672815680678 0.142857142857143 0.142857142857143 0.142857142857143 "Md.mcd75.raw" TRUE 2 "cavalier_king_charles_spaniel"
4.87378092138228 4.29328917984058 76.8090459652425 0.142857142857143 0.142857142857143 0 "Hd.mcd75.raw" TRUE 2 "cavalier_king_charles_spaniel"
4.77491516569281 4.17304229998343 6.1783951365754 0 0 0 "Nd.mcd75.raw" TRUE 2 "cavalier_king_charles_spaniel"
