"","filename","Comparison1","Comparison2","ScatterDiff","LocationDiff","alpha","method"
"163","1R_R90_1351142986_950_9_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",6.03748979669741,0.089328258750975,0.51,"MCD"
"164","1R_R90_1351142986_950_9_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",2.09777454018052,0.0577794389177935,0.75,"MCD"
"165","1R_R90_1351142986_950_9_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.429339071104684,0.0336788132697594,0.9,"MCD"
"166","1R_R90_1351142986_950_9_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",22.0742342967325,0.385724867620917,0.51,"PCS"
"167","1R_R90_1351142986_950_9_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",6.79615317924103,0.140746194190984,0.75,"PCS"
"168","1R_R90_1351142986_950_9_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",1.1583055033385,0.0196558230070295,0.9,"PCS"
"169","1R_R90_1351142986_950_9_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",924.829975176388,0.131440439919587,NA,NA
"170","1R_R90_1351142986_950_9_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",839.947153472463,0.359621226127027,0.75,"MCD"
"171","1R_R90_1351142986_950_9_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.90",886.122607247862,0.29573655514052,0.9,"MCD"
"172","1R_R90_1351142986_950_9_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","All",9.40810687262707,0.0176463006359596,NA,NA
"173","1R_R90_1351142986_950_9_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",0.327321779730122,0.058809423444256,0.51,"MCD"
"174","1R_R90_1351142986_950_9_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.0821080575136269,0.0364214534562096,0.75,"MCD"
"175","1R_R90_1351142986_950_9_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.00684542116787586,0.0224764840639596,0.9,"MCD"
"176","1R_R90_1351142986_950_9_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",2.73844921181834,0.260092945748499,0.51,"PCS"
"177","1R_R90_1351142986_950_9_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",1.02606189544039,0.0829169230731526,0.75,"PCS"
"178","1R_R90_1351142986_950_9_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",0.28707796272492,0.0166938357795452,0.9,"PCS"
"179","1R_R90_1351142986_950_9_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","Neutral",9.40810687262707,0.0176463006359596,NA,NA
"180","1R_R90_1351142986_950_9_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","MCD 0.75",8.04901894073521,0.101450895743807,0.75,"MCD"
"181","1R_R90_1351142986_950_9_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","MCD 0.90",9.25079718773171,0.0780710919631813,0.9,"MCD"
"182","2R_R30_1351142954_453_2_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",4.77770385022307,0.0165128413179843,NA,NA
"183","2R_R30_1351142954_453_2_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",0.0439693709444419,0.0955116405665449,0.51,"MCD"
"184","2R_R30_1351142954_453_2_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.098713111465227,0.0567961060418796,0.75,"MCD"
"185","2R_R30_1351142954_453_2_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.145429424229984,0.0372461206781915,0.9,"MCD"
"186","2R_R30_1351142954_453_2_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",2.09747117911311,0.400702559741824,0.51,"PCS"
"187","2R_R30_1351142954_453_2_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",1.10185071283714,0.134308646589569,0.75,"PCS"
"188","2R_R30_1351142954_453_2_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",0.512896821480767,0.0348418037433261,0.9,"PCS"
"189","2R_R30_1351142954_453_2_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",4.77770385022307,0.0165128413179843,NA,NA
"190","2R_R30_1351142954_453_2_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",6.08142453556708,0.132095880322993,0.75,"MCD"
"191","2R_R30_1351142954_453_2_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.90",6.33754640087849,0.101461619192831,0.9,"MCD"
"192","2R_R30_1351142954_453_2_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","All",2312.98929390115,0.29087113868542,NA,NA
"193","2R_R30_1351142954_453_2_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",0.557355842454993,0.108616445339122,0.51,"MCD"
"194","2R_R30_1351142954_453_2_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.0724899227876414,0.0772801804079895,0.75,"MCD"
"195","2R_R30_1351142954_453_2_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.012364407378065,0.0544500073334703,0.9,"MCD"
"196","2R_R30_1351142954_453_2_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",10.9198017299425,0.472618234855111,0.51,"PCS"
"197","2R_R30_1351142954_453_2_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",4.76766441857251,0.19298966648444,0.75,"PCS"
"198","2R_R30_1351142954_453_2_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",1.14439232700359,0.0369354872743861,0.9,"PCS"
"199","2R_R30_1351142954_453_2_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","Neutral",2312.98929390115,0.29087113868542,NA,NA
"200","2R_R30_1351142954_453_2_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","MCD 0.75",2289.14971315798,0.666294480623643,0.75,"MCD"
"201","2R_R30_1351142954_453_2_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","MCD 0.90",2322.03502516526,0.596135278404875,0.9,"MCD"
"202","2R_R30_1351142970_988_6_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",1.70818464402453,0.0105762011813548,NA,NA
"203","2R_R30_1351142970_988_6_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",0.0232124975730332,0.0755338910212832,0.51,"MCD"
"204","2R_R30_1351142970_988_6_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.0536571934168436,0.0499406768587263,0.75,"MCD"
"205","2R_R30_1351142970_988_6_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.104551248426085,0.0327425350836507,0.9,"MCD"
"206","2R_R30_1351142970_988_6_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",1.80766671833807,0.250452633889963,0.51,"PCS"
"207","2R_R30_1351142970_988_6_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",0.935331143299503,0.090983397514277,0.75,"PCS"
"208","2R_R30_1351142970_988_6_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",0.393281369318292,0.0239337739731883,0.9,"PCS"
"209","2R_R30_1351142970_988_6_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",1.70818464402453,0.0105762011813548,NA,NA
"210","2R_R30_1351142970_988_6_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",2.33962160787775,0.104069818650259,0.75,"MCD"
"211","2R_R30_1351142970_988_6_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.90",2.63859920538095,0.0795285588783212,0.9,"MCD"
"212","2R_R30_1351142970_988_6_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","All",849.996733398282,0.198905004862824,NA,NA
"213","2R_R30_1351142970_988_6_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",0.651690295852158,0.0938885109825095,0.51,"MCD"
"214","2R_R30_1351142970_988_6_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.269875239626516,0.056335803817346,0.75,"MCD"
"215","2R_R30_1351142970_988_6_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.00254593503909497,0.0405185092974926,0.9,"MCD"
"216","2R_R30_1351142970_988_6_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",11.5052238114058,0.518924886589975,0.51,"PCS"
"217","2R_R30_1351142970_988_6_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",4.07912697290239,0.150365173298287,0.75,"PCS"
"218","2R_R30_1351142970_988_6_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",0.954732797995125,0.0251300237087984,0.9,"PCS"
"219","2R_R30_1351142970_988_6_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","Neutral",849.996733398282,0.198905004862824,NA,NA
"220","2R_R30_1351142970_988_6_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","MCD 0.75",820.326084877733,0.465209684042789,0.75,"MCD"
"221","2R_R30_1351142970_988_6_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","MCD 0.90",848.145108346813,0.417915234286304,0.9,"MCD"
"222","2R_R30_1351142986_950_10_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",1.89769915197077,0.00958028425813949,NA,NA
"223","2R_R30_1351142986_950_10_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",0.01148297765808,0.0769048678589285,0.51,"MCD"
"224","2R_R30_1351142986_950_10_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.00848334703338034,0.0465095742721394,0.75,"MCD"
"225","2R_R30_1351142986_950_10_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.0228112979694127,0.0288567657792731,0.9,"MCD"
"226","2R_R30_1351142986_950_10_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",1.87704948243625,0.309506955257555,0.51,"PCS"
"227","2R_R30_1351142986_950_10_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",0.674190574511299,0.088446861902608,0.75,"PCS"
"228","2R_R30_1351142986_950_10_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",0.236799414451164,0.0208625656464137,0.9,"PCS"
"229","2R_R30_1351142986_950_10_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",1.89769915197077,0.00958028425813949,NA,NA
"230","2R_R30_1351142986_950_10_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",2.06743883993245,0.0978112347146601,0.75,"MCD"
"231","2R_R30_1351142986_950_10_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.90",2.32308730434304,0.0713472356766545,0.9,"MCD"
"232","2R_R30_1351142986_950_10_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","All",1127.75750782872,0.224365273862499,NA,NA
"233","2R_R30_1351142986_950_10_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",1.50966277555462,0.140173249878508,0.51,"MCD"
"234","2R_R30_1351142986_950_10_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.376017314080108,0.0926586708168788,0.75,"MCD"
"235","2R_R30_1351142986_950_10_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.00690596538492219,0.0637690274203549,0.9,"MCD"
"236","2R_R30_1351142986_950_10_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",11.8645580376077,0.548428538563115,0.51,"PCS"
"237","2R_R30_1351142986_950_10_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",3.88316090035014,0.165704945600038,0.75,"PCS"
"238","2R_R30_1351142986_950_10_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",0.900405208418846,0.032605678111136,0.9,"PCS"
"239","2R_R30_1351142986_950_10_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","Neutral",1127.75750782872,0.224365273862499,NA,NA
"240","2R_R30_1351142986_950_10_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","MCD 0.75",1088.01873207393,0.603040520341375,0.75,"MCD"
"241","2R_R30_1351142986_950_10_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","MCD 0.90",1125.36056527661,0.526097456846862,0.9,"MCD"
"242","2R_R60_1351142954_453_2_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",1282.29718030943,0.228095204878173,NA,NA
"243","2R_R60_1351142954_453_2_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",0.220620901131924,0.0548204280740433,0.51,"MCD"
"244","2R_R60_1351142954_453_2_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.00698914337749645,0.0386502012195818,0.75,"MCD"
"245","2R_R60_1351142954_453_2_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.0597125223660413,0.0290880269368115,0.9,"MCD"
"246","2R_R60_1351142954_453_2_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",5.37135534089094,0.287788872487367,0.51,"PCS"
"247","2R_R60_1351142954_453_2_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",2.49975693647374,0.111189017572084,0.75,"PCS"
"248","2R_R60_1351142954_453_2_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",0.95131536856781,0.0316927941150339,0.9,"PCS"
"249","2R_R60_1351142954_453_2_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",1282.29718030943,0.228095204878173,NA,NA
"250","2R_R60_1351142954_453_2_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",1281.22106617492,0.439956280152319,0.75,"MCD"
"251","2R_R60_1351142954_453_2_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.90",1299.43883715105,0.413053266633291,0.9,"MCD"
"252","2R_R60_1351142954_453_2_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","All",2153.64744327303,0.295016460637706,NA,NA
"253","2R_R60_1351142954_453_2_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",1.11376636558301,0.0972678978209194,0.51,"MCD"
"254","2R_R60_1351142954_453_2_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.507725337198999,0.0599797566495575,0.75,"MCD"
"255","2R_R60_1351142954_453_2_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.029398840296767,0.0409450916033938,0.9,"MCD"
"256","2R_R60_1351142954_453_2_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",14.2353132233268,0.382619939423534,0.51,"PCS"
"257","2R_R60_1351142954_453_2_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",4.62270708237826,0.13994929636249,0.75,"PCS"
"258","2R_R60_1351142954_453_2_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",0.976616987207314,0.0299647144056796,0.9,"PCS"
"259","2R_R60_1351142954_453_2_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","All","Neutral",2153.64744327303,0.295016460637706,NA,NA
"260","2R_R60_1351142954_453_2_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","All","MCD 0.75",2089.30032235593,0.617792594187128,0.75,"MCD"
"261","2R_R60_1351142954_453_2_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","All","MCD 0.90",2139.47069189875,0.554333200288288,0.9,"MCD"
"262","2R_R60_1351142970_988_6_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",772.717764705697,0.192828345057194,NA,NA
"263","2R_R60_1351142970_988_6_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",0.0474132034207439,0.0749633381913924,0.51,"MCD"
"264","2R_R60_1351142970_988_6_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.00721651908289153,0.0462155685078896,0.75,"MCD"
"265","2R_R60_1351142970_988_6_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.0395084986161955,0.0320231883644125,0.9,"MCD"
"266","2R_R60_1351142970_988_6_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",5.45196114336983,0.321143901422735,0.51,"PCS"
"267","2R_R60_1351142970_988_6_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",2.31931580302931,0.116872401416652,0.75,"PCS"
"268","2R_R60_1351142970_988_6_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",0.815900945524619,0.0273389204901431,0.9,"PCS"
"269","2R_R60_1351142970_988_6_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",772.717764705697,0.192828345057194,NA,NA
"270","2R_R60_1351142970_988_6_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",773.09981138069,0.420278233538693,0.75,"MCD"
"271","2R_R60_1351142970_988_6_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.90",783.345959008308,0.377190457117436,0.9,"MCD"
"272","2R_R60_1351142970_988_6_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","All",1390.65510041896,0.255825697239001,NA,NA
"273","2R_R60_1351142970_988_6_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",1.48495746356519,0.0676832710528672,0.51,"MCD"
"274","2R_R60_1351142970_988_6_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.540313629986541,0.0436530370090323,0.75,"MCD"
"275","2R_R60_1351142970_988_6_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.0253895731130851,0.0316919275976112,0.9,"MCD"
"276","2R_R60_1351142970_988_6_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",13.1661136458378,0.260440488686162,0.51,"PCS"
"277","2R_R60_1351142970_988_6_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",4.45826519921546,0.103386437406253,0.75,"PCS"
"278","2R_R60_1351142970_988_6_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",1.32324040449261,0.026109505983207,0.9,"PCS"
"279","2R_R60_1351142970_988_6_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","All","Neutral",1390.65510041896,0.255825697239001,NA,NA
"280","2R_R60_1351142970_988_6_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","All","MCD 0.75",1337.09048780821,0.507032575788308,0.75,"MCD"
"281","2R_R60_1351142970_988_6_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","All","MCD 0.90",1379.76747727029,0.465445389226813,0.9,"MCD"
"282","2R_R60_1351142986_950_10_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",952.391056939112,0.212998423904737,NA,NA
"283","2R_R60_1351142986_950_10_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",0.800359212743849,0.0632114650442281,0.51,"MCD"
"284","2R_R60_1351142986_950_10_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.192510770499059,0.0411626037397085,0.75,"MCD"
"285","2R_R60_1351142986_950_10_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.00178592414698557,0.02679060274466,0.9,"MCD"
"286","2R_R60_1351142986_950_10_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",3.89214440007161,0.278324365309951,0.51,"PCS"
"287","2R_R60_1351142986_950_10_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",1.27668520282825,0.0792055338017366,0.75,"PCS"
"288","2R_R60_1351142986_950_10_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",0.386921903526526,0.0150028516631504,0.9,"PCS"
"289","2R_R60_1351142986_950_10_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",952.391056939112,0.212998423904737,NA,NA
"290","2R_R60_1351142986_950_10_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",926.08182803198,0.433274977654763,0.75,"MCD"
"291","2R_R60_1351142986_950_10_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.90",951.670404490195,0.386950907967972,0.9,"MCD"
"292","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","All",1844.00364977271,0.301289721072226,NA,NA
"293","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",2.96610983465648,0.0680539101662717,0.51,"MCD"
"294","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",1.09592358868806,0.0374736235314164,0.75,"MCD"
"295","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.166067921077231,0.0275076531387325,0.9,"MCD"
"296","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",9.16202467704407,0.27742409086251,0.51,"PCS"
"297","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",2.7743229714247,0.0967785916092068,0.75,"PCS"
"298","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",0.682434111018993,0.0171639618467549,0.9,"PCS"
"299","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","All","Neutral",1844.00364977271,0.301289721072226,NA,NA
"300","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","All","MCD 0.75",1756.00012623404,0.546838055699153,0.75,"MCD"
"301","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","All","MCD 0.90",1809.74318473699,0.508470210845939,0.9,"MCD"
"302","2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",2049.30431005069,0.298365514162771,NA,NA
"303","2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",1.68091117312852,0.0739172920942116,0.51,"MCD"
"304","2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.771882280109339,0.0450655195341658,0.75,"MCD"
"305","2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.159754914110621,0.0297394349847058,0.9,"MCD"
"306","2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",14.6850367782586,0.334705111150095,0.51,"PCS"
"307","2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",4.57986546659565,0.102762129127665,0.75,"PCS"
"308","2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",1.05260824302715,0.0230490159562075,0.9,"PCS"
"309","2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",2049.30431005069,0.298365514162771,NA,NA
"310","2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",1971.52262910353,0.567525319485374,0.75,"MCD"
"311","2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.90",2013.97374208709,0.511650718013393,0.9,"MCD"
"312","2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","All",5.41805148557469,0.0169136495122474,NA,NA
"313","2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",0.0574217408381115,0.0561402672879312,0.51,"MCD"
"314","2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.00987980036643387,0.0354989255452646,0.75,"MCD"
"315","2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.0284689863447466,0.0235440755475772,0.9,"MCD"
"316","2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",1.81192646896779,0.242237527721143,0.51,"PCS"
"317","2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",0.784027443661367,0.0875245712156994,0.75,"PCS"
"318","2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",0.313663773667037,0.0219721195018964,0.9,"PCS"
"319","2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","Neutral",5.41805148557469,0.0169136495122474,NA,NA
"320","2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","MCD 0.75",5.76063484432575,0.0985081947600304,0.75,"MCD"
"321","2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","MCD 0.90",6.02817620742544,0.0777192204123427,0.9,"MCD"
"322","2R_R90_1351142970_988_6_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",1348.54910750696,0.249605428055905,NA,NA
"323","2R_R90_1351142970_988_6_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",2.38195712359795,0.0620509401335749,0.51,"MCD"
"324","2R_R90_1351142970_988_6_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",1.08852560442188,0.0352881385938844,0.75,"MCD"
