"","filename","Comparison1","Comparison2","ScatterDiff","LocationDiff"
"79","1R_R90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.99",784.599927089571,0.270980303621171
"80","1R_R90_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","All",32.637182151719,0.0332308864942373
"81","1R_R90_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.025347833267226,0.049988732698619
"82","1R_R90_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","MCD 0.99",0.0515065120202184,0.0172225080385731
"83","1R_R90_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","Neutral",32.637182151719,0.0332308864942373
"84","1R_R90_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","MCD 0.75",33.2671091753701,0.160656381057093
"85","1R_R90_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","MCD 0.99",35.2170428950496,0.09744703861288
"86","1R_R90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",683.768130979375,0.130978289296846
"87","1R_R90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",2.36757553145477,0.0471783290879741
"88","1R_R90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.99",0.00865511359963938,0.0261668948478219
"89","1R_R90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",683.768130979375,0.130978289296846
"90","1R_R90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",606.430819334665,0.333327244532045
"91","1R_R90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.99",688.264761986275,0.273996750407784
"92","1R_R90_1351142970_988_5_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","All",16.850913663058,0.0250400707153823
"93","1R_R90_1351142970_988_5_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.00553402144338881,0.0345615920814981
"94","1R_R90_1351142970_988_5_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","MCD 0.99",0.0620831453082343,0.0134933067807628
"95","1R_R90_1351142970_988_5_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","Neutral",16.850913663058,0.0250400707153823
"96","1R_R90_1351142970_988_5_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","MCD 0.75",17.247016227797,0.11634873567043
"97","1R_R90_1351142970_988_5_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","MCD 0.99",18.9077956039,0.0748142940174946
"98","1R_R90_1351142986_950_9_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",924.829975176388,0.131440439919587
"99","1R_R90_1351142986_950_9_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",2.09777454018052,0.0577794389177935
"100","1R_R90_1351142986_950_9_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.99",0.0159308759552823,0.0243687325145829
"101","1R_R90_1351142986_950_9_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",924.829975176388,0.131440439919587
"102","1R_R90_1351142986_950_9_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",839.947153472463,0.359621226127027
"103","1R_R90_1351142986_950_9_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.99",932.216333064555,0.268270125761877
"104","1R_R90_1351142986_950_9_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","All",9.40810687262707,0.0176463006359596
"105","1R_R90_1351142986_950_9_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.0821080575136269,0.0364214534562096
"106","1R_R90_1351142986_950_9_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","MCD 0.99",0.019280116215058,0.0119515131932397
"107","1R_R90_1351142986_950_9_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","Neutral",9.40810687262707,0.0176463006359596
"108","1R_R90_1351142986_950_9_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","MCD 0.75",8.04901894073521,0.101450895743807
"109","1R_R90_1351142986_950_9_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","MCD 0.99",10.2627313591994,0.0578162780074095
"110","2R_R30_1351142954_453_2_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",4.77770385022307,0.0165128413179843
"111","2R_R30_1351142954_453_2_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.098713111465227,0.0567961060418796
"112","2R_R30_1351142954_453_2_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.99",0.13581950518237,0.018227352405451
"113","2R_R30_1351142954_453_2_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",4.77770385022307,0.0165128413179843
"114","2R_R30_1351142954_453_2_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",6.08142453556708,0.132095880322993
"115","2R_R30_1351142954_453_2_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.99",6.24518355378458,0.0679506836397182
"116","2R_R30_1351142954_453_2_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","All",2312.98929390115,0.29087113868542
"117","2R_R30_1351142954_453_2_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.0708602823773511,0.0775523425882815
"118","2R_R30_1351142954_453_2_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.99",0.208102642923716,0.0328450557525509
"119","2R_R30_1351142954_453_2_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","Neutral",2312.98929390115,0.29087113868542
"120","2R_R30_1351142954_453_2_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","MCD 0.75",2289.45530035689,0.667101946897421
"121","2R_R30_1351142954_453_2_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","MCD 0.99",2357.053395698,0.519024091063222
"122","2R_R30_1351142970_988_6_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",1.70818464402453,0.0105762011813548
"123","2R_R30_1351142970_988_6_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.053442217376345,0.0499498703465082
"124","2R_R30_1351142970_988_6_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.99",0.0986022497857818,0.0165547313884049
"125","2R_R30_1351142970_988_6_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",1.70818464402453,0.0105762011813548
"126","2R_R30_1351142970_988_6_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",2.33807256359685,0.104075883130739
"127","2R_R30_1351142970_988_6_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.99",2.60406530441447,0.0530477771641372
"128","2R_R30_1351142970_988_6_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","All",849.996733398282,0.198905004862824
"129","2R_R30_1351142970_988_6_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.269875239626516,0.056335803817346
"130","2R_R30_1351142970_988_6_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.99",0.105643314813238,0.0268193080217527
"131","2R_R30_1351142970_988_6_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","Neutral",849.996733398282,0.198905004862824
"132","2R_R30_1351142970_988_6_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","MCD 0.75",820.326084877733,0.465209684042789
"133","2R_R30_1351142970_988_6_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","MCD 0.99",869.028172272249,0.371433605995863
"134","2R_R30_1351142986_950_10_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",1.89769915197077,0.00958028425813949
"135","2R_R30_1351142986_950_10_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.00833098551666457,0.0463164650605247
"136","2R_R30_1351142986_950_10_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.99",0.043503792944133,0.0146924092440949
"137","2R_R30_1351142986_950_10_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",1.89769915197077,0.00958028425813949
"138","2R_R30_1351142986_950_10_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",2.06273653266423,0.0975312713769649
"139","2R_R30_1351142986_950_10_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.99",2.47210354023185,0.0477046532441087
"140","2R_R30_1351142986_950_10_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","All",1127.75750782872,0.224365273862499
"141","2R_R30_1351142986_950_10_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.376017314080108,0.0926586708168788
"142","2R_R30_1351142986_950_10_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.99",0.125394732557785,0.039309100442981
"143","2R_R30_1351142986_950_10_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","Neutral",1127.75750782872,0.224365273862499
"144","2R_R30_1351142986_950_10_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","MCD 0.75",1088.01873207393,0.603040520341375
