"cutoff.CI.95" "cutoff.CI.90" "cutoff.robust75" "cutoff.robust99" "power.CI.95" "power.CI.90" "power.robust75" "power.robust99" "stat" "upper" "nsnps" "breed"
1.1e-05 1.3e-05 5e-06 5e-06 0.333333333333333 0.666666666666667 0 0 "win51_pi" FALSE 2 "border_collie"
0.290655 0.614333 -0.513647 -0.730917 0.666666666666667 0.666666666666667 0.333333333333333 0.333333333333333 "win51_TajD" FALSE 2 "border_collie"
1.6109 1.25681 1.54744 2.08005 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 "unstd_iHS" TRUE 3 "border_collie"
0.496 0.4296 0.5672 0.628 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 "win51_H12" TRUE 3 "border_collie"
1 1 1 1 0 0 0 0 "pcs.default" TRUE 3 "border_collie"
0.905991193945236 0.75377180237638 1.70474809223843 1.70474809223843 0.333333333333333 0.666666666666667 0 0 "Hcd.default" TRUE 3 "border_collie"
3.26226067190946 2.82397357255908 3.71767570019378 3.36085190019696 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Md.default" TRUE 3 "border_collie"
3.41911650477898 3.01801721263594 3.77071080115157 3.53792515073107 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Hd.default" TRUE 3 "border_collie"
14.9817920971779 13.5983405087592 30.175805454612 30.175805454612 0.666666666666667 1 0 0 "Kd.default" TRUE 3 "border_collie"
0.296771409858383 0.247174542019896 0.805006628627899 0.805006628627899 0.666666666666667 1 0 0 "Nd.default" TRUE 3 "border_collie"
3.7979945029316 3.16149215264891 3.41443778077531 4.52909051511513 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Md.mcd.subset.75" TRUE 3 "border_collie"
3.89531969089216 3.28566300332502 3.49942901864523 4.57963462552225 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Hd.mcd.subset.75" TRUE 3 "border_collie"
18.8301473440172 16.0133580180119 17.8999248845542 22.6265457289589 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Kd.mcd.subset.75" TRUE 3 "border_collie"
0.951570943524582 0.40236864640533 0.941479149898427 1.69704045320118 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Nd.mcd.subset.75" TRUE 3 "border_collie"
3.54418990680373 2.98945351273571 3.61305028163059 3.7586266187406 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Md.mcd.subset.99" TRUE 3 "border_collie"
3.72166668971554 3.17007333985485 3.62211182221789 4.01961441835815 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Hd.mcd.subset.99" TRUE 3 "border_collie"
19.3960741534989 16.119591632261 18.5014736151383 24.1163699136104 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Kd.mcd.subset.99" TRUE 3 "border_collie"
0.890683916893701 0.393126558401602 0.907348924145112 1.46704563788634 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Nd.mcd.subset.99" TRUE 3 "border_collie"
1.1e-05 1.3e-05 5e-06 5e-06 0.333333333333333 0.666666666666667 0 0 "win51_pi" FALSE 3 "border_collie"
0.290655 0.614333 -0.513647 -0.730917 0.666666666666667 0.666666666666667 0.333333333333333 0.333333333333333 "win51_TajD" FALSE 3 "border_collie"
1.6109 1.25681 1.54744 2.08005 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 "unstd_iHS" TRUE 4 "border_collie"
0.496 0.4296 0.5672 0.628 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 "win51_H12" TRUE 4 "border_collie"
1 1 1 1 0 0 0 0 "pcs.default" TRUE 4 "border_collie"
0.905991193945236 0.75377180237638 1.70474809223843 1.70474809223843 0.333333333333333 0.666666666666667 0 0 "Hcd.default" TRUE 4 "border_collie"
3.26226067190946 2.82397357255908 3.71767570019378 3.36085190019696 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Md.default" TRUE 4 "border_collie"
3.41911650477898 3.01801721263594 3.77071080115157 3.53792515073107 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Hd.default" TRUE 4 "border_collie"
14.9817920971779 13.5983405087592 30.175805454612 30.175805454612 0.666666666666667 0.666666666666667 0 0 "Kd.default" TRUE 4 "border_collie"
0.296771409858383 0.247174542019896 0.805006628627899 0.805006628627899 0.666666666666667 0.666666666666667 0 0 "Nd.default" TRUE 4 "border_collie"
3.7979945029316 3.16149215264891 3.41443778077531 4.52909051511513 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Md.mcd.subset.75" TRUE 4 "border_collie"
3.89531969089216 3.28566300332502 3.49942901864523 4.57963462552225 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Hd.mcd.subset.75" TRUE 4 "border_collie"
18.8301473440172 16.0133580180119 17.8999248845542 22.6265457289589 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Kd.mcd.subset.75" TRUE 4 "border_collie"
0.951570943524582 0.40236864640533 0.941479149898427 1.69704045320118 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Nd.mcd.subset.75" TRUE 4 "border_collie"
3.54418990680373 2.98945351273571 3.61305028163059 3.7586266187406 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Md.mcd.subset.99" TRUE 4 "border_collie"
3.72166668971554 3.17007333985485 3.62211182221789 4.01961441835815 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Hd.mcd.subset.99" TRUE 4 "border_collie"
19.3960741534989 16.119591632261 18.5014736151383 24.1163699136104 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Kd.mcd.subset.99" TRUE 4 "border_collie"
0.890683916893701 0.393126558401602 0.907348924145112 1.46704563788634 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Nd.mcd.subset.99" TRUE 4 "border_collie"
1.1e-05 1.3e-05 5e-06 5e-06 0.333333333333333 0.666666666666667 0 0 "win51_pi" FALSE 4 "border_collie"
0.290655 0.614333 -0.513647 -0.730917 0.666666666666667 0.666666666666667 0.333333333333333 0.333333333333333 "win51_TajD" FALSE 4 "border_collie"
1.6109 1.25681 1.54744 2.08005 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 "unstd_iHS" TRUE 5 "border_collie"
0.496 0.4296 0.5672 0.628 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 "win51_H12" TRUE 5 "border_collie"
1 1 1 1 0 0 0 0 "pcs.default" TRUE 5 "border_collie"
0.905991193945236 0.75377180237638 1.70474809223843 1.70474809223843 0.333333333333333 0.666666666666667 0 0 "Hcd.default" TRUE 5 "border_collie"
3.26226067190946 2.82397357255908 3.71767570019378 3.36085190019696 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Md.default" TRUE 5 "border_collie"
3.41911650477898 3.01801721263594 3.77071080115157 3.53792515073107 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Hd.default" TRUE 5 "border_collie"
14.9817920971779 13.5983405087592 30.175805454612 30.175805454612 0.666666666666667 0.666666666666667 0 0 "Kd.default" TRUE 5 "border_collie"
0.296771409858383 0.247174542019896 0.805006628627899 0.805006628627899 0.666666666666667 0.666666666666667 0 0 "Nd.default" TRUE 5 "border_collie"
3.7979945029316 3.16149215264891 3.41443778077531 4.52909051511513 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Md.mcd.subset.75" TRUE 5 "border_collie"
3.89531969089216 3.28566300332502 3.49942901864523 4.57963462552225 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Hd.mcd.subset.75" TRUE 5 "border_collie"
18.8301473440172 16.0133580180119 17.8999248845542 22.6265457289589 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Kd.mcd.subset.75" TRUE 5 "border_collie"
0.951570943524582 0.40236864640533 0.941479149898427 1.69704045320118 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Nd.mcd.subset.75" TRUE 5 "border_collie"
3.54418990680373 2.98945351273571 3.61305028163059 3.7586266187406 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Md.mcd.subset.99" TRUE 5 "border_collie"
3.72166668971554 3.17007333985485 3.62211182221789 4.01961441835815 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Hd.mcd.subset.99" TRUE 5 "border_collie"
19.3960741534989 16.119591632261 18.5014736151383 24.1163699136104 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Kd.mcd.subset.99" TRUE 5 "border_collie"
0.890683916893701 0.393126558401602 0.907348924145112 1.46704563788634 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 "Nd.mcd.subset.99" TRUE 5 "border_collie"
1.1e-05 1.3e-05 5e-06 5e-06 0.333333333333333 0.666666666666667 0 0 "win51_pi" FALSE 5 "border_collie"
0.290655 0.614333 -0.513647 -0.730917 0.666666666666667 0.666666666666667 0.333333333333333 0.333333333333333 "win51_TajD" FALSE 5 "border_collie"
2.32812 1.93627 2.7028 3.08855 0 1 0 0 "unstd_iHS" TRUE 1 "boxer"
0.8848 0.8128 1 1 0.5 0.5 0 0 "win51_H12" TRUE 1 "boxer"
1 1 1 1 0 0 0 0 "pcs.default" TRUE 1 "boxer"
0.810930216216329 0.693147180559945 1.79175946922806 1.79175946922806 1 1 0 0 "Hcd.default" TRUE 1 "boxer"
3.07974352768207 2.73778232738931 3.55146363861677 3.38137908118485 0.5 0.5 0 0 "Md.default" TRUE 1 "boxer"
3.21233363122037 2.88953777224937 3.61281737087088 3.51197309171803 0.5 1 0 0 "Hd.default" TRUE 1 "boxer"
14.382174847058 12.4308014713003 61.5037215632997 61.5037215632997 1 1 0 0 "Kd.default" TRUE 1 "boxer"
0.252938223956683 0.216741118337043 0.732673869323171 0.732673869323171 1 1 0 0 "Nd.default" TRUE 1 "boxer"
3.32659111153901 2.84745820262415 3.4410423703288 3.8172316678092 0.5 0.5 0 0 "Md.mcd.subset.75" TRUE 1 "boxer"
3.44377945842175 2.97170801297498 3.52139995130998 3.9184748015364 0.5 0.5 0.5 0 "Hd.mcd.subset.75" TRUE 1 "boxer"
16.2453792348527 14.266687190724 18.472154849281 19.9220389679407 0.5 1 0 0 "Kd.mcd.subset.75" TRUE 1 "boxer"
0.407824358962899 0.25143439284102 0.71797383659399 0.995244844707303 0.5 1 0 0 "Nd.mcd.subset.75" TRUE 1 "boxer"
3.26343242533904 2.82497086439354 3.49399678425204 3.60471274145791 0.5 0.5 0 0 "Md.mcd.subset.99" TRUE 1 "boxer"
3.40760131528429 2.95371958327694 3.56380838914765 3.78034220252163 0.5 0.5 0 0 "Hd.mcd.subset.99" TRUE 1 "boxer"
16.2453792348527 14.266687190724 18.472154849281 19.9220389679407 0.5 1 0 0 "Kd.mcd.subset.99" TRUE 1 "boxer"
0.402848785587929 0.249577864411508 0.728034198169901 0.990333196596104 0.5 1 0 0 "Nd.mcd.subset.99" TRUE 1 "boxer"
8e-06 1e-05 1e-06 1e-06 0.5 0.5 0 0 "win51_pi" FALSE 1 "boxer"
-0.825078 -0.25243 -2.481171 -2.355296 0 0.5 0 0 "win51_TajD" FALSE 1 "boxer"
2.32812 1.93627 2.7028 3.08855 0 0.5 0 0 "unstd_iHS" TRUE 2 "boxer"
0.8848 0.8128 1 1 0.5 0.5 0 0 "win51_H12" TRUE 2 "boxer"
1 1 1 1 0 0 0 0 "pcs.default" TRUE 2 "boxer"
0.810930216216329 0.693147180559945 1.79175946922806 1.79175946922806 0.5 1 0 0 "Hcd.default" TRUE 2 "boxer"
3.07974352768207 2.73778232738931 3.55146363861677 3.38137908118485 0.5 0.5 0 0 "Md.default" TRUE 2 "boxer"
3.21233363122037 2.88953777224937 3.61281737087088 3.51197309171803 0.5 0.5 0 0 "Hd.default" TRUE 2 "boxer"
14.382174847058 12.4308014713003 61.5037215632997 61.5037215632997 1 1 0 0 "Kd.default" TRUE 2 "boxer"
0.252938223956683 0.216741118337043 0.732673869323171 0.732673869323171 0.5 1 0 0 "Nd.default" TRUE 2 "boxer"
3.32659111153901 2.84745820262415 3.4410423703288 3.8172316678092 0.5 0.5 0 0 "Md.mcd.subset.75" TRUE 2 "boxer"
3.44377945842175 2.97170801297498 3.52139995130998 3.9184748015364 0.5 0.5 0.5 0 "Hd.mcd.subset.75" TRUE 2 "boxer"
16.2453792348527 14.266687190724 18.472154849281 19.9220389679407 0.5 0.5 0 0 "Kd.mcd.subset.75" TRUE 2 "boxer"
0.407824358962899 0.25143439284102 0.71797383659399 0.995244844707303 0 0.5 0 0 "Nd.mcd.subset.75" TRUE 2 "boxer"
3.26343242533904 2.82497086439354 3.49399678425204 3.60471274145791 0.5 0.5 0 0 "Md.mcd.subset.99" TRUE 2 "boxer"
3.40760131528429 2.95371958327694 3.56380838914765 3.78034220252163 0.5 0.5 0 0 "Hd.mcd.subset.99" TRUE 2 "boxer"
16.2453792348527 14.266687190724 18.472154849281 19.9220389679407 0.5 0.5 0 0 "Kd.mcd.subset.99" TRUE 2 "boxer"
0.402848785587929 0.249577864411508 0.728034198169901 0.990333196596104 0 0.5 0 0 "Nd.mcd.subset.99" TRUE 2 "boxer"
8e-06 1e-05 1e-06 1e-06 0.5 0.5 0 0 "win51_pi" FALSE 2 "boxer"
-0.825078 -0.25243 -2.481171 -2.355296 0 0.5 0 0 "win51_TajD" FALSE 2 "boxer"
2.32812 1.93627 2.7028 3.08855 0 0 0 0 "unstd_iHS" TRUE 3 "boxer"
0.8848 0.8128 1 1 0.5 0.5 0 0 "win51_H12" TRUE 3 "boxer"
1 1 1 1 0 0 0 0 "pcs.default" TRUE 3 "boxer"
0.810930216216329 0.693147180559945 1.79175946922806 1.79175946922806 0.5 1 0 0 "Hcd.default" TRUE 3 "boxer"
3.07974352768207 2.73778232738931 3.55146363861677 3.38137908118485 0.5 0.5 0 0 "Md.default" TRUE 3 "boxer"
3.21233363122037 2.88953777224937 3.61281737087088 3.51197309171803 0.5 0.5 0 0 "Hd.default" TRUE 3 "boxer"
14.382174847058 12.4308014713003 61.5037215632997 61.5037215632997 1 1 0 0 "Kd.default" TRUE 3 "boxer"
0.252938223956683 0.216741118337043 0.732673869323171 0.732673869323171 0 1 0 0 "Nd.default" TRUE 3 "boxer"
3.32659111153901 2.84745820262415 3.4410423703288 3.8172316678092 0 0.5 0 0 "Md.mcd.subset.75" TRUE 3 "boxer"
3.44377945842175 2.97170801297498 3.52139995130998 3.9184748015364 0 0.5 0 0 "Hd.mcd.subset.75" TRUE 3 "boxer"
16.2453792348527 14.266687190724 18.472154849281 19.9220389679407 0.5 0.5 0 0 "Kd.mcd.subset.75" TRUE 3 "boxer"
0.407824358962899 0.25143439284102 0.71797383659399 0.995244844707303 0 0.5 0 0 "Nd.mcd.subset.75" TRUE 3 "boxer"
3.26343242533904 2.82497086439354 3.49399678425204 3.60471274145791 0 0.5 0 0 "Md.mcd.subset.99" TRUE 3 "boxer"
3.40760131528429 2.95371958327694 3.56380838914765 3.78034220252163 0 0.5 0 0 "Hd.mcd.subset.99" TRUE 3 "boxer"
16.2453792348527 14.266687190724 18.472154849281 19.9220389679407 0.5 0.5 0 0 "Kd.mcd.subset.99" TRUE 3 "boxer"
0.402848785587929 0.249577864411508 0.728034198169901 0.990333196596104 0 0.5 0 0 "Nd.mcd.subset.99" TRUE 3 "boxer"
8e-06 1e-05 1e-06 1e-06 0.5 0.5 0 0 "win51_pi" FALSE 3 "boxer"
-0.825078 -0.25243 -2.481171 -2.355296 0 0.5 0 0 "win51_TajD" FALSE 3 "boxer"
2.32812 1.93627 2.7028 3.08855 0 0 0 0 "unstd_iHS" TRUE 4 "boxer"
0.8848 0.8128 1 1 0.5 0.5 0 0 "win51_H12" TRUE 4 "boxer"
1 1 1 1 0 0 0 0 "pcs.default" TRUE 4 "boxer"
0.810930216216329 0.693147180559945 1.79175946922806 1.79175946922806 0.5 0.5 0 0 "Hcd.default" TRUE 4 "boxer"
3.07974352768207 2.73778232738931 3.55146363861677 3.38137908118485 0.5 0.5 0 0 "Md.default" TRUE 4 "boxer"
3.21233363122037 2.88953777224937 3.61281737087088 3.51197309171803 0.5 0.5 0 0 "Hd.default" TRUE 4 "boxer"
14.382174847058 12.4308014713003 61.5037215632997 61.5037215632997 0 1 0 0 "Kd.default" TRUE 4 "boxer"
0.252938223956683 0.216741118337043 0.732673869323171 0.732673869323171 0 1 0 0 "Nd.default" TRUE 4 "boxer"
3.32659111153901 2.84745820262415 3.4410423703288 3.8172316678092 0 0.5 0 0 "Md.mcd.subset.75" TRUE 4 "boxer"
3.44377945842175 2.97170801297498 3.52139995130998 3.9184748015364 0 0.5 0 0 "Hd.mcd.subset.75" TRUE 4 "boxer"
16.2453792348527 14.266687190724 18.472154849281 19.9220389679407 0.5 0.5 0 0 "Kd.mcd.subset.75" TRUE 4 "boxer"
0.407824358962899 0.25143439284102 0.71797383659399 0.995244844707303 0 0.5 0 0 "Nd.mcd.subset.75" TRUE 4 "boxer"
3.26343242533904 2.82497086439354 3.49399678425204 3.60471274145791 0 0.5 0 0 "Md.mcd.subset.99" TRUE 4 "boxer"
3.40760131528429 2.95371958327694 3.56380838914765 3.78034220252163 0 0.5 0 0 "Hd.mcd.subset.99" TRUE 4 "boxer"
16.2453792348527 14.266687190724 18.472154849281 19.9220389679407 0.5 0.5 0 0 "Kd.mcd.subset.99" TRUE 4 "boxer"
0.402848785587929 0.249577864411508 0.728034198169901 0.990333196596104 0 0.5 0 0 "Nd.mcd.subset.99" TRUE 4 "boxer"
8e-06 1e-05 1e-06 1e-06 0.5 0.5 0 0 "win51_pi" FALSE 4 "boxer"
-0.825078 -0.25243 -2.481171 -2.355296 0 0.5 0 0 "win51_TajD" FALSE 4 "boxer"
2.32812 1.93627 2.7028 3.08855 0 0 0 0 "unstd_iHS" TRUE 5 "boxer"
0.8848 0.8128 1 1 0.5 0.5 0 0 "win51_H12" TRUE 5 "boxer"
1 1 1 1 0 0 0 0 "pcs.default" TRUE 5 "boxer"
0.810930216216329 0.693147180559945 1.79175946922806 1.79175946922806 0.5 0.5 0 0 "Hcd.default" TRUE 5 "boxer"
3.07974352768207 2.73778232738931 3.55146363861677 3.38137908118485 0.5 0.5 0 0 "Md.default" TRUE 5 "boxer"
3.21233363122037 2.88953777224937 3.61281737087088 3.51197309171803 0.5 0.5 0 0 "Hd.default" TRUE 5 "boxer"
14.382174847058 12.4308014713003 61.5037215632997 61.5037215632997 0 0.5 0 0 "Kd.default" TRUE 5 "boxer"
0.252938223956683 0.216741118337043 0.732673869323171 0.732673869323171 0 1 0 0 "Nd.default" TRUE 5 "boxer"
3.32659111153901 2.84745820262415 3.4410423703288 3.8172316678092 0 0.5 0 0 "Md.mcd.subset.75" TRUE 5 "boxer"
3.44377945842175 2.97170801297498 3.52139995130998 3.9184748015364 0 0.5 0 0 "Hd.mcd.subset.75" TRUE 5 "boxer"
16.2453792348527 14.266687190724 18.472154849281 19.9220389679407 0 0.5 0 0 "Kd.mcd.subset.75" TRUE 5 "boxer"
0.407824358962899 0.25143439284102 0.71797383659399 0.995244844707303 0 0.5 0 0 "Nd.mcd.subset.75" TRUE 5 "boxer"
3.26343242533904 2.82497086439354 3.49399678425204 3.60471274145791 0 0.5 0 0 "Md.mcd.subset.99" TRUE 5 "boxer"
3.40760131528429 2.95371958327694 3.56380838914765 3.78034220252163 0 0.5 0 0 "Hd.mcd.subset.99" TRUE 5 "boxer"
16.2453792348527 14.266687190724 18.472154849281 19.9220389679407 0 0.5 0 0 "Kd.mcd.subset.99" TRUE 5 "boxer"
0.402848785587929 0.249577864411508 0.728034198169901 0.990333196596104 0 0.5 0 0 "Nd.mcd.subset.99" TRUE 5 "boxer"
8e-06 1e-05 1e-06 1e-06 0.5 0.5 0 0 "win51_pi" FALSE 5 "boxer"
-0.825078 -0.25243 -2.481171 -2.355296 0 0.5 0 0 "win51_TajD" FALSE 5 "boxer"
1.7722 1.41801 1.83883 2.32908 0.2 0.4 0.2 0.2 "unstd_iHS" TRUE 1 "bulldog_french"
0.5872 0.4832 0.5664 0.7176 1 1 1 0.6 "win51_H12" TRUE 1 "bulldog_french"
1 1 1 1 0 0 0 0 "pcs.default" TRUE 1 "bulldog_french"
1.250351111149 1.250351111149 1.70474809223843 1.70474809223843 0.4 0.4 0 0 "Hcd.default" TRUE 1 "bulldog_french"
3.42343538538032 2.88792645188427 3.82443404966002 3.36347920980463 0.8 0.8 0.6 0.8 "Md.default" TRUE 1 "bulldog_french"
3.57411472019546 3.07781848859083 3.87555028244925 3.52900024377949 0.8 0.8 0.6 0.8 "Hd.default" TRUE 1 "bulldog_french"
16.463099014765 13.7766342603568 41.9928926483218 64.3027810603066 1 1 0.4 0 "Kd.default" TRUE 1 "bulldog_french"
0.279595548108289 0.233878657542377 0.57984284580556 0.747679580360455 1 1 0.4 0 "Nd.default" TRUE 1 "bulldog_french"
4.33181848117114 3.47381842815721 3.45698254704071 4.50970889718403 0.8 0.8 0.8 0.8 "Md.mcd.subset.75" TRUE 1 "bulldog_french"
4.41389765689373 3.57743606883401 3.53066780921893 4.60146592949867 0.8 0.8 0.8 0.8 "Hd.mcd.subset.75" TRUE 1 "bulldog_french"
22.3089255773834 17.4469304785609 17.8313055641011 23.8090852403904 0.8 0.8 0.8 0.6 "Kd.mcd.subset.75" TRUE 1 "bulldog_french"
1.47068586864399 0.645964647075336 0.719801651930182 1.76006042024397 0.8 0.8 0.8 0.6 "Nd.mcd.subset.75" TRUE 1 "bulldog_french"
3.88965436444254 3.18351744462817 3.67556664591381 3.80376464624759 0.8 0.8 0.8 0.8 "Md.mcd.subset.99" TRUE 1 "bulldog_french"
4.07977320523876 3.36816655830981 3.67821820376931 4.07447313925261 0.8 0.8 0.8 0.8 "Hd.mcd.subset.99" TRUE 1 "bulldog_french"
23.5723969249567 17.7261897329705 18.3699679940282 25.4463640670434 0.8 0.8 0.8 0.6 "Kd.mcd.subset.99" TRUE 1 "bulldog_french"
1.34223953383078 0.603509887563705 0.65338751842326 1.53391901343105 0.8 0.8 0.8 0.6 "Nd.mcd.subset.99" TRUE 1 "bulldog_french"
